timestamp,open,high,low,close,volume
2025-06-13 19:00:00,277.2200,277.2384,276.5100,277.2300,566689
2025-06-13 18:00:00,277.0000,277.9000,277.0000,277.2500,566771
2025-06-13 17:00:00,277.6500,277.9800,276.5700,277.0000,5618
2025-06-13 16:00:00,277.1400,278.6300,275.2000,277.2200,2233764
2025-06-13 15:00:00,276.5900,277.6400,276.2400,277.1400,667442
2025-06-13 14:00:00,278.0750,278.3300,275.8300,276.6100,333356
2025-06-13 13:00:00,279.2000,279.2200,277.7275,278.0700,217574
2025-06-13 12:00:00,279.4125,279.8400,279.1000,279.2750,257724
2025-06-13 11:00:00,278.6800,279.7540,278.5800,279.3800,230064
2025-06-13 10:00:00,277.9500,278.6700,277.2500,278.6550,296551
2025-06-13 09:00:00,278.6100,278.8700,276.8100,277.8250,393750
2025-06-13 08:00:00,276.9700,281.0300,274.0000,278.6500,8645
2025-06-13 07:00:00,277.6400,279.0000,276.7500,278.6000,7526
2025-06-13 06:00:00,277.9400,278.4900,275.7400,277.0100,4172
2025-06-13 05:00:00,277.5800,278.0900,277.2600,277.9000,365
2025-06-13 04:00:00,276.2200,278.5400,276.2200,277.7700,5669
2025-06-12 19:00:00,281.0300,281.0300,280.0000,280.0000,575830
2025-06-12 18:00:00,280.5700,281.0300,280.3894,280.9300,573337
2025-06-12 17:00:00,280.9600,280.9600,280.4850,280.7200,337
2025-06-12 16:00:00,280.9900,282.9250,280.0000,280.9600,2254361
2025-06-12 15:00:00,281.0132,281.3800,280.3781,280.9700,530997
2025-06-12 14:00:00,281.1250,281.3699,280.6500,281.0600,198867
2025-06-12 13:00:00,280.8250,281.2900,280.7500,281.1700,145992
2025-06-12 12:00:00,282.3442,282.6499,280.6901,280.8415,329079
2025-06-12 11:00:00,281.8900,282.6350,281.5007,282.2700,341439
2025-06-12 10:00:00,280.4800,283.0600,279.8300,281.7950,392674
2025-06-12 09:00:00,281.5400,282.1200,280.2100,280.4100,347755
2025-06-12 08:00:00,281.0000,281.9988,280.0900,281.5700,7889
2025-06-12 07:00:00,281.1800,281.5000,281.0800,281.2800,1826
2025-06-12 06:00:00,281.0400,281.6600,281.0000,281.2400,1000
2025-06-12 05:00:00,281.3300,281.7000,281.1200,281.1500,468
2025-06-12 04:00:00,281.3200,281.8600,280.5000,281.3100,5350
2025-06-11 19:00:00,281.5200,282.0000,280.8572,281.4000,521812
2025-06-11 18:00:00,281.5800,282.0000,280.5400,281.0000,525031
2025-06-11 17:00:00,281.4000,282.0000,281.4000,281.7500,1667
2025-06-11 16:00:00,281.5900,282.0000,278.5000,281.4150,1792118
2025-06-11 15:00:00,280.2800,281.7500,280.1800,281.5900,1098507
